player1,player2,wins1,wins2,dateYear,dateMonth,dateDay 
Ben Grimm,Ken2,1,0,2014,7,17 
Andrewajt62,Shwa,1,0,2014,7,17 
Animal,SnooSnoo,1,0,2014,7,17 
Darktooth,Techmaster Tech,1,0,2014,7,17 
G$,Ghetto Pussy,1,0,2014,7,17 
Kaeon,Minty,1,0,2014,7,17 
Ben Grimm,Andrewajt62,1,0,2014,7,17 
Animal,Darktooth,1,0,2014,7,17 
G$,Kaeon,1,0,2014,7,17 
Ben Grimm,Animal,1,0,2014,7,17 
Ben Grimm,G$,1,0,2014,7,17 
JKJ,Ozai,1,0,2014,7,17 
Ken2,Shwa,1,0,2014,7,17 
Techmaster Tech,SnooSnoo,1,0,2014,7,17 
Darktooth,Subtle,1,0,2014,7,17 
Andrewajt62,JKJ,1,0,2014,7,17 
Minty,Ken2,1,0,2014,7,17 
Ghetto Pussy,Techmaster Tech,1,0,2014,7,17 
Darktooth,Andrewajt62,1,0,2014,7,17 
Minty,Ghetto Pussy,1,0,2014,7,17 
Darktooth,Kaeon,1,0,2014,7,17 
Minty,Animal,1,0,2014,7,17 
Darktooth,Minty,1,0,2014,7,17 
G$,Darktooth,1,0,2014,7,17 
G$,Ben Grimm,1,0,2014,7,17 
G$,Ben Grimm,1,0,2014,7,17 
Koro?,Christian A,1,0,2014,7,19 
Jib,Delano,1,0,2014,7,19 
Soon,Garret,1,0,2014,7,19 
Iram,xechas,1,0,2014,7,19 
Captain eo,Zebra,1,0,2014,7,19 
Macdaddy,Motive,1,0,2014,7,19 
Scum,Toodles,1,0,2014,7,19 
Noogie,James G.,1,0,2014,7,19 
Snoblo,Niz,1,0,2014,7,19 
Chameleon,Kardinm,1,0,2014,7,19 
brickman,Shambles,1,0,2014,7,19 
Lego,andrew p,1,0,2014,7,19 
Malachi,Man With Fork,1,0,2014,7,19 
FoDuckan,JJ Pockets,1,0,2014,7,19 
Tuna,Lizzi,1,0,2014,7,19 
Hax,Koro?,1,0,2014,7,19 
TGP,DBLOC,1,0,2014,7,19 
BERT B-War,Jib,1,0,2014,7,19 
STB | KillaHertz,Soon,1,0,2014,7,19 
JFlex,Iram,1,0,2014,7,19 
DBZ,Captain eo,1,0,2014,7,19 
Vino,Macdaddy,1,0,2014,7,19 
JJ Linyard,Scum,1,0,2014,7,19 
STB Ryobeat,Noogie,1,0,2014,7,19 
Tazio,Snoblo,1,0,2014,7,19 
esco,Chameleon,1,0,2014,7,19 
Minty,brickman,1,0,2014,7,19 
Ryan K,Lego,1,0,2014,7,19 
Jagger,Malachi,1,0,2014,7,19 
Fiya,FoDuckan,1,0,2014,7,19 
Tuna,Young,1,0,2014,7,19 
Hax,TGP,1,0,2014,7,19 
STB | KillaHertz,BERT B-War,1,0,2014,7,19 
JFlex,DBZ,1,0,2014,7,19 
Vino,JJ Linyard,1,0,2014,7,19 
STB Ryobeat,Tazio,1,0,2014,7,19 
Minty,esco,1,0,2014,7,19 
Ryan K,Jagger,1,0,2014,7,19 
Fiya,Tuna,1,0,2014,7,19 
Hax,STB | KillaHertz,1,0,2014,7,19 
JFlex,Vino,1,0,2014,7,19 
Minty,STB Ryobeat,1,0,2014,7,19 
Ryan K,Fiya,1,0,2014,7,19 
Hax,JFlex,1,0,2014,7,19 
Minty,Ryan K,1,0,2014,7,19 
Hax,Minty,1,0,2014,7,19 
Young,Christian A,1,0,2014,7,19 
Malachi,Delano,1,0,2014,7,19 
Lego,Garret,1,0,2014,7,19 
brickman,xechas,1,0,2014,7,19 
Chameleon,Zebra,1,0,2014,7,19 
Snoblo,Motive,1,0,2014,7,19 
Noogie,Toodles,1,0,2014,7,19 
James G.,Scum,1,0,2014,7,19 
Niz,Macdaddy,1,0,2014,7,19 
Captain eo,Kardinm,1,0,2014,7,19 
Iram,Shambles,1,0,2014,7,19 
andrew p,Soon,1,0,2014,7,19 
Man With Fork,Jib,1,0,2014,7,19 
DBLOC,JJ Pockets,1,0,2014,7,19 
Koro?,Lizzi,1,0,2014,7,19 
Young,FoDuckan,1,0,2014,7,19 
Malachi,Lego,1,0,2014,7,19 
brickman,Chameleon,1,0,2014,7,19 
Snoblo,Noogie,1,0,2014,7,19 
Niz,James G.,1,0,2014,7,19 
Iram,Captain eo,1,0,2014,7,19 
Man With Fork,andrew p,1,0,2014,7,19 
Koro?,DBLOC,1,0,2014,7,19 
JJ Linyard,Young,1,0,2014,7,19 
DBZ,Malachi,1,0,2014,7,19 
BERT B-War,brickman,1,0,2014,7,19 
TGP,Snoblo,1,0,2014,7,19 
Tuna,Niz,1,0,2014,7,19 
Jagger,Iram,1,0,2014,7,19 
esco,Man With Fork,1,0,2014,7,19 
Tazio,Koro?,1,0,2014,7,19 
DBZ,JJ Linyard,1,0,2014,7,19 
BERT B-War,TGP,1,0,2014,7,19 
Tuna,Jagger,1,0,2014,7,19 
esco,Tazio,1,0,2014,7,19 
STB Ryobeat,DBZ,1,0,2014,7,19 
Fiya,BERT B-War,1,0,2014,7,19 
Tuna,STB | KillaHertz,1,0,2014,7,19 
Vino,esco,1,0,2014,7,19 
STB Ryobeat,Fiya,1,0,2014,7,19 
Tuna,Vino,1,0,2014,7,19 
STB Ryobeat,JFlex,1,0,2014,7,19 
Tuna,Ryan K,1,0,2014,7,19 
STB Ryobeat,Tuna,1,0,2014,7,19 
STB Ryobeat,Minty,1,0,2014,7,19 
Hax,STB Ryobeat,1,0,2014,7,19 
Alex,Rowin,1,0,2014,7,19 
SonRK,Brandon,1,0,2014,7,19 
RekRP,Fabric,1,0,2014,7,19 
IFH Solid Kiwi,Lunatic 1000,1,0,2014,7,19 
SamJacobs1,Alex,1,0,2014,7,19 
IFH Cake,Billy,1,0,2014,7,19 
Grill,SonRK,1,0,2014,7,19 
IFH Beyond,Kidbe81,1,0,2014,7,19 
SIG Zofrea,RekRP,1,0,2014,7,19 
Ian,Rogue,1,0,2014,7,19 
SIG Frycook,IFH Solid Kiwi,1,0,2014,7,19 
Lynx,Dave O,1,0,2014,7,19 
IFH Cake,SamJacobs1,1,0,2014,7,19 
Grill,IFH Beyond,1,0,2014,7,19 
SIG Zofrea,Ian,1,0,2014,7,19 
SIG Frycook,Lynx,1,0,2014,7,19 
Grill,IFH Cake,1,0,2014,7,19 
SIG Frycook,SIG Zofrea,1,0,2014,7,19 
SIG Frycook,Grill,1,0,2014,7,19 
Rowin,Dave O,1,0,2014,7,19 
Brandon,Rogue,1,0,2014,7,19 
Fabric,Kidbe81,1,0,2014,7,19 
Billy,Lunatic 1000,1,0,2014,7,19 
IFH Solid Kiwi,Rowin,1,0,2014,7,19 
RekRP,Brandon,1,0,2014,7,19 
SonRK,Fabric,1,0,2014,7,19 
Billy,Alex,1,0,2014,7,19 
IFH Beyond,IFH Solid Kiwi,1,0,2014,7,19 
SamJacobs1,RekRP,1,0,2014,7,19 
Lynx,SonRK,1,0,2014,7,19 
Billy,Ian,1,0,2014,7,19 
SamJacobs1,IFH Beyond,1,0,2014,7,19 
Billy,Lynx,1,0,2014,7,19 
SIG Zofrea,SamJacobs1,1,0,2014,7,19 
IFH Cake,Billy,1,0,2014,7,19 
SIG Zofrea,IFH Cake,1,0,2014,7,19 
SIG Zofrea,Grill,1,0,2014,7,19 
SIG Frycook,SIG Zofrea,1,0,2014,7,19 
STB Vestboy Myst,mkolpnji,1,0,2014,7,19 
ZEN Overflow,Scott,1,0,2014,7,19 
Tweek,Mars,1,0,2014,7,19 
DekuNut,Dougie Fresh,1,0,2014,7,19 
ZEN ADVANCED,Blank Dots,1,0,2014,7,19 
Env / TenderSurrenders,BDukes,1,0,2014,7,19 
ZEN Ko$a,NEtSI (NobodyExpectsTheSpanishInquisition),1,0,2014,7,19 
Kofi,OPC,1,0,2014,7,19 
alex / Daybreak,Fable,1,0,2014,7,19 
Call me Mars,Azy,1,0,2014,7,19 
Zealous5000,Mr. Clean,1,0,2014,7,19 
NJzFinest,Immersion,1,0,2014,7,19 
3VIL Tyrant / YTG / Varun,Peanutphobia,1,0,2014,7,19 
CIZ,STB Vestboy Myst,1,0,2014,7,19 
Tweek,ZEN Overflow,1,0,2014,7,19 
DekuNut,ZEN ADVANCED,1,0,2014,7,19 
Env / TenderSurrenders,ZEN Ko$a,1,0,2014,7,19 
Icer,Kofi,1,0,2014,7,19 
alex / Daybreak,Call me Mars,1,0,2014,7,19 
TS Lordknight,Zealous5000,1,0,2014,7,19 
NJzFinest,3VIL Tyrant / YTG / Varun,1,0,2014,7,19 
CIZ,Tweek,1,0,2014,7,19 
DekuNut,Env / TenderSurrenders,1,0,2014,7,19 
alex / Daybreak,Icer,1,0,2014,7,19 
TS Lordknight,NJzFinest,1,0,2014,7,19 
CIZ,DekuNut,1,0,2014,7,19 
alex / Daybreak,TS Lordknight,1,0,2014,7,19 
CIZ,alex / Daybreak,1,0,2014,7,19 
Mars,Scott,1,0,2014,7,19 
Blank Dots,Dougie Fresh,1,0,2014,7,19 
NEtSI (NobodyExpectsTheSpanishInquisition),BDukes,1,0,2014,7,19 
Azy,Fable,1,0,2014,7,19 
Peanutphobia,Immersion,1,0,2014,7,19 
3VIL Tyrant / YTG / Varun,mkolpnji,1,0,2014,7,19 
Zealous5000,Mars,1,0,2014,7,19 
Call me Mars,Blank Dots,1,0,2014,7,19 
Kofi,NEtSI (NobodyExpectsTheSpanishInquisition),1,0,2014,7,19 
ZEN Ko$a,OPC,1,0,2014,7,19 
Azy,ZEN ADVANCED,1,0,2014,7,19 
ZEN Overflow,Mr. Clean,1,0,2014,7,19 
Peanutphobia,STB Vestboy Myst,1,0,2014,7,19 
Zealous5000,3VIL Tyrant / YTG / Varun,1,0,2014,7,19 
Call me Mars,Kofi,1,0,2014,7,19 
ZEN Ko$a,Azy,1,0,2014,7,19 
ZEN Overflow,Peanutphobia,1,0,2014,7,19 
Env / TenderSurrenders,Zealous5000,1,0,2014,7,19 
Call me Mars,Tweek,1,0,2014,7,19 
NJzFinest,ZEN Ko$a,1,0,2014,7,19 
Icer,ZEN Overflow,1,0,2014,7,19 
Env / TenderSurrenders,Call me Mars,1,0,2014,7,19 
Icer,NJzFinest,1,0,2014,7,19 
Env / TenderSurrenders,TS Lordknight,1,0,2014,7,19 
Icer,DekuNut,1,0,2014,7,19 
Icer,Env / TenderSurrenders,1,0,2014,7,19 
Icer,alex / Daybreak,1,0,2014,7,19 
CIZ,Icer,1,0,2014,7,19 
Shwa,Kwan,1,0,2014,7,20 
Scuba,Syko,1,0,2014,7,20 
JKJ,h!ggins,1,0,2014,7,20 
Subtle,Boat Mode,1,0,2014,7,20 
Che,Kay,1,0,2014,7,20 
Ghetto Pussy,crazy,1,0,2014,7,20 
Coin Chaser,RiffRaff,1,0,2014,7,20 
DJ Nintendo,Shwa,1,0,2014,7,20 
BubbaKing,Andrewajt62,1,0,2014,7,20 
G$,Scuba,1,0,2014,7,20 
Codi,JKJ,1,0,2014,7,20 
The Moon,Subtle,1,0,2014,7,20 
Darktooth,Che,1,0,2014,7,20 
Animal,Ghetto Pussy,1,0,2014,7,20 
Knut,Coin Chaser,1,0,2014,7,20 
DJ Nintendo,BubbaKing,1,0,2014,7,20 
G$,Codi,1,0,2014,7,20 
The Moon,Darktooth,1,0,2014,7,20 
Knut,Animal,1,0,2014,7,20 
DJ Nintendo,G$,1,0,2014,7,20 
The Moon,Knut,1,0,2014,7,20 
The Moon,DJ Nintendo,1,0,2014,7,20 
Coin Chaser,Kwan,1,0,2014,7,20 
Che,Syko,1,0,2014,7,20 
Subtle,h!ggins,1,0,2014,7,20 
JKJ,Boat Mode,1,0,2014,7,20 
Kay,Scuba,1,0,2014,7,20 
Andrewajt62,crazy,1,0,2014,7,20 
Shwa,RiffRaff,1,0,2014,7,20 
Coin Chaser,Ghetto Pussy,1,0,2014,7,20 
Che,Subtle,1,0,2014,7,20 
JKJ,Kay,1,0,2014,7,20 
Andrewajt62,Shwa,1,0,2014,7,20 
Codi,Coin Chaser,1,0,2014,7,20 
BubbaKing,Che,1,0,2014,7,20 
Animal,JKJ,1,0,2014,7,20 
Andrewajt62,Darktooth,1,0,2014,7,20 
Codi,BubbaKing,1,0,2014,7,20 
Animal,Andrewajt62,1,0,2014,7,20 
Codi,Knut,1,0,2014,7,20 
Animal,G$,1,0,2014,7,20 
Codi,Animal,1,0,2014,7,20 
DJ Nintendo,Codi,1,0,2014,7,20 
The Moon,DJ Nintendo,1,0,2014,7,20 
Scooter Dave,Kenneth,1,0,2014,7,20 
SJ |Tank,Darksim,1,0,2014,7,20 
Mr. Meeseeks / The Fox King,FishTV,1,0,2014,7,20 
Kmac,NEtSI (NobodyExpectsTheSpanishInquisition),1,0,2014,7,20 
SIG Zofrea,Dyno,1,0,2014,7,20 
Fable,Jesse,1,0,2014,7,20 
Moe,Songbird,1,0,2014,7,20 
Jaql,Goat,1,0,2014,7,20 
himes,Enzo,1,0,2014,7,20 
Keitaro,SIG Kevorkian,1,0,2014,7,20 
Trout,Rugs,1,0,2014,7,20 
EmuKiller,Scooter Dave,1,0,2014,7,20 
Mr. Meeseeks / The Fox King,SJ |Tank,1,0,2014,7,20 
Kmac,SJ Raven / Ten,1,0,2014,7,20 
NJzFinest,SIG Zofrea,1,0,2014,7,20 
LLDL,Fable,1,0,2014,7,20 
Moe,Jaql,1,0,2014,7,20 
Son2,himes,1,0,2014,7,20 
Keitaro,Trout,1,0,2014,7,20 
EmuKiller,Mr. Meeseeks / The Fox King,1,0,2014,7,20 
NJzFinest,Kmac,1,0,2014,7,20 
LLDL,Moe,1,0,2014,7,20 
Son2,Keitaro,1,0,2014,7,20 
EmuKiller,NJzFinest,1,0,2014,7,20 
LLDL,Son2,1,0,2014,7,20 
EmuKiller,LLDL,1,0,2014,7,20 
Darksim,FishTV,1,0,2014,7,20 
Songbird,Goat,1,0,2014,7,20 
SIG Kevorkian,Rugs,1,0,2014,7,20 
Trout,Kenneth,1,0,2014,7,20 
himes,Darksim,1,0,2014,7,20 
NEtSI (NobodyExpectsTheSpanishInquisition),Jaql,1,0,2014,7,20 
Fable,Dyno,1,0,2014,7,20 
SIG Zofrea,Jesse,1,0,2014,7,20 
SJ Raven / Ten,Songbird,1,0,2014,7,20 
SJ |Tank,Enzo,1,0,2014,7,20 
SIG Kevorkian,Scooter Dave,1,0,2014,7,20 
himes,Trout,1,0,2014,7,20 
Fable,NEtSI (NobodyExpectsTheSpanishInquisition),1,0,2014,7,20 
SJ Raven / Ten,SIG Zofrea,1,0,2014,7,20 
SJ |Tank,SIG Kevorkian,1,0,2014,7,20 
Kmac,himes,1,0,2014,7,20 
Fable,Mr. Meeseeks / The Fox King,1,0,2014,7,20 
SJ Raven / Ten,Keitaro,1,0,2014,7,20 
SJ |Tank,Moe,1,0,2014,7,20 
Kmac,Fable,1,0,2014,7,20 
SJ Raven / Ten,SJ |Tank,1,0,2014,7,20 
Son2,Kmac,1,0,2014,7,20 
NJzFinest,SJ Raven / Ten,1,0,2014,7,20 
Son2,NJzFinest,1,0,2014,7,20 
LLDL,Son2,1,0,2014,7,20 
EmuKiller,LLDL,1,0,2014,7,20 
Freewins,Chris,1,0,2014,7,22 
Mr. Meeseeks / The Fox King,Dak,1,0,2014,7,22 
Bob From Accounting,Nausce,1,0,2014,7,22 
The Sleeve,Scrap Goblin,1,0,2014,7,22 
What a Hit Son!,AntiN00b91,1,0,2014,7,22 
Kmac,Nova,1,0,2014,7,22 
Songbird,Taiils,1,0,2014,7,22 
Scott,Mr. J,1,0,2014,7,22 
Droogie,Kevlar Best,1,0,2014,7,22 
StriCNYN3,Freewins,1,0,2014,7,22 
MGFC Hennessy,Mom,1,0,2014,7,22 
Mr. Meeseeks / The Fox King,MGFC Kansashuffle,1,0,2014,7,22 
MGFC H3aderon,Bob From Accounting,1,0,2014,7,22 
LLDL,The Sleeve,1,0,2014,7,22 
Nairo,SIG Zofrea,1,0,2014,7,22 
Copycat,What a Hit Son!,1,0,2014,7,22 
Venti,MGFC Cuppa Joe,1,0,2014,7,22 
JFlex,Kmac,1,0,2014,7,22 
MGFC Str8wu,Darksim,1,0,2014,7,22 
BigDaddyGanon,Songbird,1,0,2014,7,22 
Son2,Seth,1,0,2014,7,22 
SIG Frycook,Scott,1,0,2014,7,22 
Tweek,SIG Kevorkian,1,0,2014,7,22 
BERT Qerb,Droogie,1,0,2014,7,22 
MGFC Berserker,Sylin,1,0,2014,7,22 
StriCNYN3,MGFC Hennessy,1,0,2014,7,22 
MGFC H3aderon,Mr. Meeseeks / The Fox King,1,0,2014,7,22 
LLDL,Nairo,1,0,2014,7,22 
Copycat,Venti,1,0,2014,7,22 
JFlex,MGFC Str8wu,1,0,2014,7,22 
Son2,BigDaddyGanon,1,0,2014,7,22 
Tweek,SIG Frycook,1,0,2014,7,22 
BERT Qerb,MGFC Berserker,1,0,2014,7,22 
StriCNYN3,MGFC H3aderon,1,0,2014,7,22 
Copycat,LLDL,1,0,2014,7,22 
JFlex,Son2,1,0,2014,7,22 
BERT Qerb,Tweek,1,0,2014,7,22 
StriCNYN3,Copycat,1,0,2014,7,22 
BERT Qerb,JFlex,1,0,2014,7,22 
StriCNYN3,BERT Qerb,1,0,2014,7,22 
Sylin,Chris,1,0,2014,7,22 
SIG Kevorkian,Dak,1,0,2014,7,22 
Scott,Nausce,1,0,2014,7,22 
Scrap Goblin,Seth,1,0,2014,7,22 
Darksim,AntiN00b91,1,0,2014,7,22 
MGFC Cuppa Joe,Nova,1,0,2014,7,22 
SIG Zofrea,Taiils,1,0,2014,7,22 
Bob From Accounting,Mr. J,1,0,2014,7,22 
Mom,Kevlar Best,1,0,2014,7,22 
Droogie,Sylin,1,0,2014,7,22 
SIG Kevorkian,Scott,1,0,2014,7,22 
Songbird,Scrap Goblin,1,0,2014,7,22 
Kmac,Darksim,1,0,2014,7,22 
MGFC Cuppa Joe,What a Hit Son!,1,0,2014,7,22 
SIG Zofrea,The Sleeve,1,0,2014,7,22 
Bob From Accounting,MGFC Kansashuffle,1,0,2014,7,22 
Mom,Freewins,1,0,2014,7,22 
Droogie,Venti,1,0,2014,7,22 
Nairo,SIG Kevorkian,1,0,2014,7,22 
Mr. Meeseeks / The Fox King,Songbird,1,0,2014,7,22 
Kmac,MGFC Hennessy,1,0,2014,7,22 
MGFC Berserker,MGFC Cuppa Joe,1,0,2014,7,22 
SIG Frycook,SIG Zofrea,1,0,2014,7,22 
BigDaddyGanon,Bob From Accounting,1,0,2014,7,22 
MGFC Str8wu,Mom,1,0,2014,7,22 
Nairo,Droogie,1,0,2014,7,22 
Kmac,Mr. Meeseeks / The Fox King,1,0,2014,7,22 
SIG Frycook,MGFC Berserker,1,0,2014,7,22 
MGFC Str8wu,BigDaddyGanon,1,0,2014,7,22 
Son2,Nairo,1,0,2014,7,22 
Kmac,Tweek,1,0,2014,7,22 
MGFC H3aderon,SIG Frycook,1,0,2014,7,22 
LLDL,MGFC Str8wu,1,0,2014,7,22 
Son2,Kmac,1,0,2014,7,22 
MGFC H3aderon,LLDL,1,0,2014,7,22 
Son2,Copycat,1,0,2014,7,22 
JFlex,MGFC H3aderon,1,0,2014,7,22 
JFlex,Son2,1,0,2014,7,22 
JFlex,BERT Qerb,1,0,2014,7,22 
StriCNYN3,JFlex,1,0,2014,7,22 
SnooSnoo,Bad Kenny,1,0,2014,7,24 
Mr. Watch & Learn,Golden,1,0,2014,7,24 
Mr. J,Tubs,1,0,2014,7,24 
Subtle,Ridiculous,1,0,2014,7,24 
Ozai,My Game Dragon,1,0,2014,7,24 
Fitz,Men,1,0,2014,7,24 
Andrewajt62,Boomer,1,0,2014,7,24 
will,Walby,1,0,2014,7,24 
JS,Ghetto Pussy,1,0,2014,7,24 
JKJ,CyrusofChaos,1,0,2014,7,24 
Ben Grimm,SnooSnoo,1,0,2014,7,24 
Mr. J,Mr. Watch & Learn,1,0,2014,7,24 
Minty,Subtle,1,0,2014,7,24 
GSO,Ozai,1,0,2014,7,24 
Animal,Fitz,1,0,2014,7,24 
will,Andrewajt62,1,0,2014,7,24 
Knut,JS,1,0,2014,7,24 
JKJ,Brobafett,1,0,2014,7,24 
Ben Grimm,Mr. J,1,0,2014,7,24 
Minty,GSO,1,0,2014,7,24 
Animal,will,1,0,2014,7,24 
Knut,JKJ,1,0,2014,7,24 
Ben Grimm,Minty,1,0,2014,7,24 
Animal,Knut,1,0,2014,7,24 
Animal,Ben Grimm,1,0,2014,7,24 
Golden,Tubs,1,0,2014,7,24 
Walby,Boomer,1,0,2014,7,24 
Brobafett,Bad Kenny,1,0,2014,7,24 
JS,Golden,1,0,2014,7,24 
Andrewajt62,Ridiculous,1,0,2014,7,24 
Fitz,My Game Dragon,1,0,2014,7,24 
Ozai,Men,1,0,2014,7,24 
Walby,Subtle,1,0,2014,7,24 
Ghetto Pussy,Mr. Watch & Learn,1,0,2014,7,24 
CyrusofChaos,SnooSnoo,1,0,2014,7,24 
JS,Brobafett,1,0,2014,7,24 
Andrewajt62,Fitz,1,0,2014,7,24 
Walby,Ozai,1,0,2014,7,24 
Ghetto Pussy,CyrusofChaos,1,0,2014,7,24 
JS,GSO,1,0,2014,7,24 
Andrewajt62,Mr. J,1,0,2014,7,24 
JKJ,Walby,1,0,2014,7,24 
Ghetto Pussy,will,1,0,2014,7,24 
Andrewajt62,JS,1,0,2014,7,24 
JKJ,Ghetto Pussy,1,0,2014,7,24 
Andrewajt62,Knut,1,0,2014,7,24 
JKJ,Minty,1,0,2014,7,24 
Andrewajt62,JKJ,1,0,2014,7,24 
Ben Grimm,Andrewajt62,1,0,2014,7,24 
Animal,Ben Grimm,1,0,2014,7,24 
DC-Scribz,ZEN ADVANCED,1,0,2014,7,25 
Zanguzen,Bert| MateriYA,1,0,2014,7,25 
SIG Frycook,Maruf,1,0,2014,7,25 
SIG Zofrea,SIG Kevorkian,1,0,2014,7,25 
Icer,DC-Scribz,1,0,2014,7,25 
Cereal Killer,SPK Monk,1,0,2014,7,25 
TecNine,Scooter Dave,1,0,2014,7,25 
BERT B-War,Darksim,1,0,2014,7,25 
Zanguzen,Rugs,1,0,2014,7,25 
mommysiafu,BaShinRa,1,0,2014,7,25 
BERT Qerb,Dan,1,0,2014,7,25 
Anthony,Zees,1,0,2014,7,25 
Teczero,SIG Frycook,1,0,2014,7,25 
Crismas,Casey,1,0,2014,7,25 
Copycat,Funeral GrizzlyK,1,0,2014,7,25 
STB Vestboy Myst,Stryx,1,0,2014,7,25 
Dan Salvato,SIG Zofrea,1,0,2014,7,25 
Zerokoh,Zerg the Waiter,1,0,2014,7,25 
ZEN Overflow,Inspirmentalist,1,0,2014,7,25 
Trout,Psijic,1,0,2014,7,25 
Icer,Cereal Killer,1,0,2014,7,25 
BERT B-War,TecNine,1,0,2014,7,25 
Zanguzen,mommysiafu,1,0,2014,7,25 
BERT Qerb,Anthony,1,0,2014,7,25 
Teczero,Crismas,1,0,2014,7,25 
Copycat,STB Vestboy Myst,1,0,2014,7,25 
Dan Salvato,Zerokoh,1,0,2014,7,25 
ZEN Overflow,Trout,1,0,2014,7,25 
Icer,BERT B-War,1,0,2014,7,25 
BERT Qerb,Zanguzen,1,0,2014,7,25 
Teczero,Copycat,1,0,2014,7,25 
ZEN Overflow,Dan Salvato,1,0,2014,7,25 
Icer,BERT Qerb,1,0,2014,7,25 
Teczero,ZEN Overflow,1,0,2014,7,25 
Icer,Teczero,1,0,2014,7,25 
ZEN ADVANCED,Psijic,1,0,2014,7,25 
Bert| MateriYA,Stryx,1,0,2014,7,25 
Maruf,Zees,1,0,2014,7,25 
SIG Kevorkian,Darksim,1,0,2014,7,25 
ZEN ADVANCED,Inspirmentalist,1,0,2014,7,25 
SIG Zofrea,Zerg the Waiter,1,0,2014,7,25 
Bert| MateriYA,Funeral GrizzlyK,1,0,2014,7,25 
SIG Frycook,Casey,1,0,2014,7,25 
Maruf,Dan,1,0,2014,7,25 
Rugs,BaShinRa,1,0,2014,7,25 
SIG Kevorkian,Scooter Dave,1,0,2014,7,25 
DC-Scribz,SPK Monk,1,0,2014,7,25 
ZEN ADVANCED,Anthony,1,0,2014,7,25 
SIG Zofrea,mommysiafu,1,0,2014,7,25 
TecNine,Bert| MateriYA,1,0,2014,7,25 
SIG Frycook,Cereal Killer,1,0,2014,7,25 
Maruf,Trout,1,0,2014,7,25 
Zerokoh,Rugs,1,0,2014,7,25 
STB Vestboy Myst,SIG Kevorkian,1,0,2014,7,25 
DC-Scribz,Crismas,1,0,2014,7,25 
SIG Zofrea,ZEN ADVANCED,1,0,2014,7,25 
TecNine,SIG Frycook,1,0,2014,7,25 
Maruf,Zerokoh,1,0,2014,7,25 
STB Vestboy Myst,DC-Scribz,1,0,2014,7,25 
SIG Zofrea,Copycat,1,0,2014,7,25 
TecNine,Dan Salvato,1,0,2014,7,25 
BERT B-War,Maruf,1,0,2014,7,25 
Zanguzen,STB Vestboy Myst,1,0,2014,7,25 
TecNine,SIG Zofrea,1,0,2014,7,25 
Zanguzen,BERT B-War,1,0,2014,7,25 
BERT Qerb,TecNine,1,0,2014,7,25 
Zanguzen,ZEN Overflow,1,0,2014,7,25 
Zanguzen,BERT Qerb,1,0,2014,7,25 
Zanguzen,Teczero,1,0,2014,7,25 
Zanguzen,Icer,1,0,2014,7,25 
Zanguzen,Icer,1,0,2014,7,25 
mkolpnji,Mr. Clean,1,0,2014,7,26 
Theftz,Watson,1,0,2014,7,26 
Tweek,Fazers / GunZaa,1,0,2014,7,26 
FliP,Eazy DI,1,0,2014,7,26 
Zodiac / Dan Wright,Dan,1,0,2014,7,26 
Emanon,Team,1,0,2014,7,26 
ZEN Overflow,Ultimate Raven,1,0,2014,7,26 
Call me Mars,Fable,1,0,2014,7,26 
STB Vestboy Myst,ZEN ADVANCED,1,0,2014,7,26 
Dudeacockus,Scrandino,1,0,2014,7,26 
ZEN Ko$a,NEtSI (NobodyExpectsTheSpanishInquisition),1,0,2014,7,26 
Icer,mkolpnji,1,0,2014,7,26 
Tweek,Theftz,1,0,2014,7,26 
alex / Daybreak,FliP,1,0,2014,7,26 
Env / TenderSurrenders,Zodiac / Dan Wright,1,0,2014,7,26 
smelly cat,Emanon,1,0,2014,7,26 
ZEN Overflow,Call me Mars,1,0,2014,7,26 
Takoyaki,STB Vestboy Myst,1,0,2014,7,26 
Dudeacockus,ZEN Ko$a,1,0,2014,7,26 
Icer,Tweek,1,0,2014,7,26 
alex / Daybreak,Env / TenderSurrenders,1,0,2014,7,26 
smelly cat,ZEN Overflow,1,0,2014,7,26 
Takoyaki,Dudeacockus,1,0,2014,7,26 
Icer,alex / Daybreak,1,0,2014,7,26 
Takoyaki,smelly cat,1,0,2014,7,26 
Icer,Takoyaki,1,0,2014,7,26 
Fazers / GunZaa,Watson,1,0,2014,7,26 
Fable,Ultimate Raven,1,0,2014,7,26 
NEtSI (NobodyExpectsTheSpanishInquisition),Scrandino,1,0,2014,7,26 
ZEN Ko$a,Mr. Clean,1,0,2014,7,26 
STB Vestboy Myst,Fazers / GunZaa,1,0,2014,7,26 
Call me Mars,Eazy DI,1,0,2014,7,26 
Emanon,Dan,1,0,2014,7,26 
Zodiac / Dan Wright,Team,1,0,2014,7,26 
Fable,FliP,1,0,2014,7,26 
Theftz,ZEN ADVANCED,1,0,2014,7,26 
mkolpnji,NEtSI (NobodyExpectsTheSpanishInquisition),1,0,2014,7,26 
ZEN Ko$a,STB Vestboy Myst,1,0,2014,7,26 
Emanon,Call me Mars,1,0,2014,7,26 
Zodiac / Dan Wright,Fable,1,0,2014,7,26 
mkolpnji,Theftz,1,0,2014,7,26 
Env / TenderSurrenders,ZEN Ko$a,1,0,2014,7,26 
Emanon,Tweek,1,0,2014,7,26 
Zodiac / Dan Wright,Dudeacockus,1,0,2014,7,26 
ZEN Overflow,mkolpnji,1,0,2014,7,26 
